ProteinID	ReplicateA	ReplicateB	ReplicateC	ReplicateD
AKU25799.1	0.0933593013293789	0.0890474270440402	0.144543775295634	0.074253358465394
AKU25801.1	0.94169883949205	0.982562019946549	0.756578172284189	0.837766529015004
AKU25802.1	1.34951008385561	0.912218056752007	1.52712485819387	0.71958568394355
AKU25804.1	0.211285192770739	0.140722342590791	0.177740581365425	0.232395278291953
AKU25805.1	0.0753541941527761	0.0716518759070393	0.0804362218845548	0.0840549484975345
AKU25806.1	0.072739258591618	0.0712077934577217	0.06266801634944	0.0636861088516389
AKU25807.1	0.0747738796575134	0.0988246059456267	0.122234464313138	0.159390550871389
AKU25808.1	0.202481302818695	0.209971444149717	0.260846884352387	0.16899583081643
AKU25809.1	0.82849426623397	0.649148107574508	0.716752853107289	0.85369765526758
AKU25810.1	0.42384925483887	0.517393241010922	0.626084405475795	0.438899537030136
AKU25811.1	0.0770696054638814	0.11581523360858	0.0695116931736304	0.0727302893844935
AKU25812.1	0.244802030990032	0.109934709864218	0.135686836044688	0.289009643344098
AKU25813.1	0.257781647449993	0.24043824633729	0.273670758552037	0.23720662497476
AKU25815.1	0.0938895598652141	0.0752571292554022	0.167163744400532	0.0254006065534149
AKU25817.1	0.0410727962371955	0.029983862062472	0.072286519267699	0.0559801474883275
AKU25820.1	0.0143208625122648	0.0231884085182728	0.0236785945883808	0.0602911325113075
AKU25826.1	0.00984720757871514	0.0121150454856922	0.00956476659269687	0.00797355519771668
AKU25827.1	0.0223587721985319	0.0233586420850496	0.02152822586282	0.024719079019664
AKU25829.1	0.0115966114226477	NaN	0.00557803232352497	0.0130421010587712
AKU25833.1	0.00896133238634049	0.00344939095946974	0.00874716397127077	0.0109568439033931
AKU25834.1	0.0726649297502211	0.0388456959144805	0.28195692167293	0.0521880942965484
AKU25835.1	0.0307938811783104	0.022226951913314	0.015191260196827	0.0258880122884365
AKU25836.1	0.100627592932235	0.0866030721210678	0.0856048634607378	0.113080859779709
AKU25838.1	0.108498921117319	0.099250990811356	0.118059178634213	0.101862838198118
AKU25839.1	0.0769435167880661	0.0731260406280468	0.136859397875019	0.107154563185482
AKU25843.1	0.0571716585397286	0.0608989020569814	0.109614837382407	0.0634519749346318
AKU25846.1	0.00126834393410995	0.000354718287576555	0.000865857457012134	0.00040504741205776
AKU25851.1	0.332987118665708	0.281531678425674	0.222503001128663	0.271010647521631
AKU25852.1	0.0794243808900787	0.0664327885661575	0.0461443643516331	0.0715711388711478
AKU25853.1	0.010974335380342	0.0224190851996141	0.0055004686589638	0.0234256876586081
AKU25856.1	0.0693046486475547	0.0396105286672641	0.0769067531704246	0.0522760725682334
AKU25858.1	2.43452341586273	2.05032224114783	1.35789513138712	1.61558562367943
AKU25859.1	0.159096337319054	0.140376485491521	0.0902671260945668	0.116239600093586
AKU25860.1	0.232548466779535	0.294371840454902	0.361699165510156	0.289496648773327
AKU25861.1	0.145232234491565	0.156423736023126	0.198770447925897	0.151466087600208
AKU25864.1	0.0865743189266552	0.0930241557637139	0.137971069144547	0.090954374717501
AKU25865.1	0.1432013701584	0.139084738853834	0.120768331397145	0.152574622941832
AKU25866.1	0.45533649451141	0.438975851864805	0.500965123963545	0.397196629208929
AKU25869.1	0.122430585935217	0.132349932807318	0.219616965131194	0.0790015426040213
AKU25870.1	0.23262867111662	0.238690395041682	0.274819970231465	0.275515067795754
AKU25872.1	0.785985834011868	0.651147048058928	0.561550542838732	0.80158491230911
AKU25874.1	0.0080906762200445	0.0204102357655502	0.00558574277829588	0.0155989829640751
AKU25878.1	0.184869168146461	0.154352710807294	0.200229732874694	0.122941194491026
AKU25879.1	0.508989930146731	0.496531959949313	0.430687477647609	0.508010834013147
AKU25880.1	0.194803564963496	0.242647816652429	0.280216249867109	0.203806005092502
AKU25881.1	0.31877158965657	0.276542208151502	0.310816232030523	0.341083587202023
AKU25882.1	1.27899171681175	1.87302984105274	1.70653801645596	1.1445057666376
AKU25883.1	0.154107289870212	0.212421883159398	0.407955398862202	0.208016614597127
AKU25884.1	0.082845510556094	0.1132145241994	0.123979478330101	0.0837802813537138
AKU25885.1	1.01759411997881	1.18802098889738	1.21110367316062	0.94670831082153
AKU25887.1	0.0032678358163719	0.00490957658622095	NaN	0.00882902329678903
AKU25888.1	0.0527931790309314	0.0487573883941571	0.126757796925857	0.10234250610089
AKU25891.1	0.0261764883487565	0.0797269078849027	0.0204319650518501	0.0721551970851158
AKU25892.1	0.197698620730286	0.170422621727742	0.194062644375668	0.156828199622198
AKU25893.1	0.182783213929595	0.206011340664983	0.212573857890158	0.141017851054065
AKU25895.1	0.147387811681849	0.116689884901613	0.113578959770294	0.152529464069284
AKU25897.1	0.180113811619774	0.253075384759859	0.263941754250811	0.328852218804518
AKU25899.1	1.41329196717171	1.35188301222096	0.898021566023008	1.58863695271491
AKU25901.1	0.0841002697087809	0.0544240128898248	0.0472588125076722	0.0174968818735979
AKU25902.1	0.140437871390397	0.16613359061366	0.163724606547696	0.1226403491714
AKU25903.1	0.13537581518123	0.138864434917465	0.169311284053351	0.0705389470573045
AKU25904.1	0.132232632239726	0.12325855241364	0.131700273868147	0.133031722289778
AKU25905.1	0.168422354344596	0.184878415770679	0.152763380763137	0.126147614569545
AKU25906.1	0.395804349222882	0.466549826210464	0.322689625246401	0.313624466254457
AKU25907.1	0.142500796497032	0.204290553899702	0.198095426217693	0.100424055517756
AKU25908.1	0.0483574572427809	0.0707374197201075	0.0577201846629939	0.0527364932763508
AKU25909.1	0.236252807337285	0.291171448336563	0.215021760704921	0.22374529007707
AKU25911.1	0.475572828476296	0.484708050379345	0.544154574698312	0.532682772311235
AKU25912.1	0.144842693396583	0.164347029576691	0.231481606792077	0.141625904301301
AKU25913.1	4.00729156913366	4.20392137395838	3.01583182259691	3.87367747521604
AKU25916.1	0.222697893851015	0.242406966109317	0.223947404618045	0.217904655993567
AKU25917.1	0.139593203864478	0.0774132622612502	0.0553724364498721	0.0880875440814805
AKU25919.1	0.0239937710177674	0.0282296404384749	0.022163537395871	0.0513340899114376
AKU25920.1	0.430240896980046	0.523108705971025	0.476414644797612	0.393206997807883
AKU25921.1	1.33418961018556	1.35558951275711	5.05635139397255	0.767801353981947
AKU25922.1	0.120898602144608	0.0996929648027046	0.148253112287066	0.0926928619579048
AKU25926.1	0.0317319986007481	0.0101373241644416	0.0596045407890655	0.0200203547363052
AKU25927.1	0.0121979651555876	0.0181956629928127	0.0550968097468736	0.0384828828657312
AKU25928.1	0.0483153306941964	0.0343121472776108	0.0391664656574563	0.0367529465618664
AKU25929.1	0.0372554626103916	0.0443806900426224	0.0358931770225802	0.03328152551156
AKU25930.1	0.134553896267229	0.242648727154642	0.222091316724791	0.126638335751838
AKU25931.1	0.0216256010607232	0.0176941548337857	0.0202279102568726	0.0212147054557314
AKU25932.1	0.00779482187043135	0.00606667848349832	0.019349076348598	0.00182611902061924
AKU25933.1	0.462483393941862	0.378609908863189	0.775629603307541	0.424900413599594
AKU25934.1	0.0207018946225773	0.0228610093246315	0.00915198332632876	0.0187710374070602
AKU25936.1	0.0366916481317487	0.0196802319365422	0.0874636313982879	0.00926422792530463
AKU25939.1	0.0306808220234981	0.0334115397418344	0.029927328726708	0.0257679409400112
AKU25940.1	0.120394581148373	0.144468110453652	0.153134568654707	0.184754595218782
AKU25944.1	0.683508375393138	0.650598611788415	0.592191777520483	0.727158466673376
AKU25945.1	0.0712276127550985	0.0860978239446167	0.0779623513711699	0.0990695958269513
AKU25946.1	0.0891969998843743	0.130156494773929	0.177009159142367	0.112377287555383
AKU25947.1	0.180951573195554	0.187102503369794	0.258560655473688	0.212387092897306
AKU25949.1	0.06592278454428	0.048066251666525	0.0459473107244226	0.042733537742064
AKU25951.1	0.0830945484113863	0.106051668596007	0.108625097135222	0.0701504432728318
AKU25952.1	0.0630408726734913	0.0620983271093801	0.0437820248546465	0.0618309061911168
AKU25954.1	1.05665307457297	1.07591388718338	1.10691294374249	1.09233699538779
AKU25955.1	0.845816794481582	0.866096032194518	0.813378239558656	0.791557623059427
AKU25956.1	0.443767259105944	0.458302775275802	0.564882671969875	0.361340085116648
AKU25957.1	0.199947842381554	0.169755363709426	0.117025338413975	0.159016619593209
AKU25958.1	1.06054279274968	0.866895507953823	0.869928265057728	0.894432917341623
AKU25959.1	0.603224950286844	0.828514380272192	0.838833829021815	0.768630745793393
AKU25960.1	0.89637479714789	1.14270268110695	1.41113201146256	1.05709564945732
AKU25961.1	0.491638298008428	0.451864852301785	0.473853744263473	0.409476911690001
AKU25962.1	1.84033772462381	1.52034876049584	1.83523755279003	1.67188193278755
AKU25963.1	0.619119027484341	0.657607034857981	0.602379309502411	0.547536088579797
AKU25964.1	0.225528922641133	0.281648110956027	0.210819283624812	0.203495734170918
AKU25965.1	0.452409701058954	0.309714953418541	0.876324223764161	0.353950580014639
AKU25966.1	0.78631027812651	0.902021251133966	0.79871520046814	0.838121819216314
AKU25967.1	0.123212140887896	0.131404183488931	0.125504040940786	0.134023634275831
AKU25968.1	0.0625839724635537	NaN	0.0716160491847552	0.0266511311233247
AKU25969.1	0.155119914351295	0.116775335638207	0.118105192761161	0.144660957237573
AKU25970.1	0.00597740837115641	0.018046313720716	0.00689134478429533	0.0255601248132922
AKU25972.1	0.0800084528566912	0.0704021188973815	0.0824073053727072	0.089933927390252
AKU25973.1	0.235465780344493	0.200553317736968	0.219379806424218	0.225167919700011
AKU25974.1	0.1549697664524	0.0675662889959831	0.449858805731544	0.126928303498272
AKU25975.1	0.094304614936134	0.111639478516176	0.0480547532237974	0.128407920734299
AKU25976.1	0.0594971155478644	0.0553672100311552	0.0727954139285647	0.0678249646433174
AKU25978.1	0.0339673354981073	0.0267691136964841	0.044382751271029	0.0454459457604896
AKU25979.1	0.0448446265768181	0.0492977543748454	0.0297701853327702	0.0474686633805504
AKU25980.1	0.00263689770433101	0.00868527219434957	0.00468048949671805	0.0116278849189107
AKU25982.1	0.0915873753424116	0.0818198525916181	0.109230827992765	0.069761302911894
AKU25983.1	0.249851294520345	0.290203708961094	0.248710450583093	0.249850188555522
AKU25984.1	0.92949293254913	0.545938470846635	0.349914340463434	0.477939647922841
AKU25985.1	0.523048832896319	0.561746748248221	0.484443367814992	0.584868474118745
AKU25986.1	0.268692145190798	0.240434866456077	0.280747104331261	0.337230356165797
AKU25987.1	0.146410939802431	0.214287899245602	0.289273540758079	0.177649818842323
AKU25988.1	0.0904795949857468	0.0850055979787712	0.133355111648858	0.0656160826235735
AKU25989.1	0.00327436664077913	0.0040550066575241	0.00418346121335307	0.00400921974556221
AKU25991.1	0.0392450622501839	0.0646420454041558	0.0565305856069754	0.039005428692939
AKU25992.1	0.108066485799972	0.142930039924763	0.145389739303944	0.126734505039115
AKU25994.1	0.38816875382361	0.424111529356133	0.292705756985587	0.326536512342523
AKU25995.1	0.120031740724985	0.154241959751227	0.0759327404570272	0.0849620949063434
AKU25996.1	1.00974866744513	0.571002825845585	0.700196988066035	1.15316281413426
AKU25998.1	0.116294853589068	0.125978202834872	0.108408943370807	0.126033965130864
AKU26005.1	0.0303742558306817	0.135554445202095	0.0936638483360086	0.0188317022922576
AKU26006.1	0.200358436933956	0.191505160596877	0.20694790594417	0.177430007028123
AKU26007.1	0.285681482335233	0.302152047919903	0.387601509676814	0.206720582697975
AKU26008.1	0.0639403186150059	0.0456752340405433	0.012676583627149	0.061024305756664
AKU26009.1	0.102088752830814	0.160966714189345	0.143541084966824	0.126831939385609
AKU26010.1	0.11924041742044	0.133883615396666	0.173023239405606	0.266899007068157
AKU26011.1	0.444548643979432	0.343738143209972	0.535454019717346	0.39634194928635
AKU26013.1	0.129394471987193	0.111676643223912	0.116920359115417	0.203925861837077
AKU26014.1	0.150069091819544	0.170390664702084	0.246534364502152	0.19847035199541
AKU26016.1	1.16877140705139	0.879171805465107	1.73939972717089	0.986354186593505
AKU26017.1	0.188771029537537	0.160792616653677	0.0696182168840384	0.184494216194204
AKU26018.1	0.291918131575308	0.389994840871282	0.206584828711708	0.400076878167353
AKU26019.1	0.324126972469024	0.369658388537488	0.264317531639887	0.289186443391451
AKU26020.1	0.0725733524494777	0.0301631950350176	0.122364905456937	0.0475618453324689
AKU26021.1	0.066421363461245	0.0733548882395702	0.0731049782718	0.0646567258532122
AKU26022.1	0.470318391306417	0.387703508541074	0.957699892919443	0.459094717643309
AKU26023.1	0.0661025086631435	0.0760214121582712	0.0417751253157336	0.0721556570534982
AKU26024.1	0.173577914918216	0.205960923452587	0.139593046070054	0.337025248185506
AKU26025.1	0.201459135043236	0.228037310135425	0.258401054411652	0.212955419093458
AKU26026.1	0.248232407658039	0.240140953778359	0.287502476456723	0.334605195648949
AKU26027.1	0.433135741161182	0.253696392713089	0.255349208588458	0.144724068829465
AKU26028.1	0.131212866118688	0.136119328255711	0.110096495455578	0.130026693824067
AKU26029.1	0.0299804078617582	0.0529088788167658	0.0736606727257783	0.045713467457698
AKU26030.1	0.0686737731580456	0.0936140401594903	0.156932241212105	0.085707591878218
AKU26031.1	0.139462411845822	0.249420204244004	0.338594787985174	0.357929600520243
AKU26032.1	0.407361730900631	0.475386566276277	0.654220145619926	0.706593517991908
AKU26035.1	0.460164926245428	0.335155972256834	0.313456851389998	0.471979859569636
AKU26036.1	0.114587004065207	0.195292162293317	0.161679873261972	0.172093945194683
AKU26037.1	0.279757611991857	0.377972914195043	0.396101579643666	0.330851867053207
AKU26038.1	0.277263390825031	0.321006726163238	0.467491425742832	0.29708438762874
AKU26040.1	0.0125514848719545	0.0125359506091107	0.00915079612645222	0.0122584397167889
AKU26043.1	0.388942668975221	0.332580714645087	0.3273490501335	0.373898741622318
AKU26045.1	0.0357856608314737	0.0799989526717879	0.0413765198437198	0.0401804851658472
AKU26046.1	0.0529491512397705	0.0721054575735497	0.066764635231368	0.067892202619952
AKU26047.1	0.0883312306818157	0.0830276555468942	0.112224335562756	0.0819921453768033
AKU26048.1	0.0253205966941586	0.00355041692566783	NaN	0.00666126739824091
AKU26049.1	0.262653002299014	0.335767559747976	0.28946311626307	0.275399073945632
AKU26050.1	0.242471399023265	0.234993974380819	0.118286575520665	0.167890606113268
AKU26051.1	0.352888452946394	0.376328171478689	0.403434387550851	0.508679328435142
AKU26052.1	0.50037576142053	0.444950691654052	0.403370641299785	0.352198149563338
AKU26053.1	0.00126834393410995	0.000354718287576555	0.000865857457012134	0.00040504741205776
AKU26055.1	0.0529681362866018	0.0526802766218942	0.0555190028649767	0.0441510605167492
AKU26056.1	0.0227101472031196	0.0309816040889092	0.0140146530531952	0.0436913503745927
AKU26057.1	0.0148574719724838	0.0140009646361937	0.011320509373431	0.0123771188926832
AKU26058.1	0.00744835779389956	0.0313049194472564	0.0253492139857682	0.004952262533259
AKU26062.1	0.0205030124547625	0.0281415713791829	0.0432069407234053	0.0266334162590223
AKU26067.1	0.0452462714812264	0.0519634756947434	0.111067907185225	0.0938204688821216
AKU26071.1	0.366416528566556	0.393857656626759	0.328038753799816	0.350202804135737
AKU26072.1	0.114129647110602	0.0958902812006714	0.158481902529071	0.100480115150536
AKU26073.1	1.05154035937448	0.839249096241804	0.869379200339309	0.924233997089221
AKU26078.1	1.13937430385197	1.04382909268382	1.12301767484224	0.914550555760283
AKU26079.1	0.00644416849412057	0.00402354211411799	0.0130774382813995	0.00899840983022397
AKU26080.1	0.0325684287776816	0.0216207678422986	0.114473300507893	0.0245892610725643
AKU26081.1	0.200559312124973	0.180665846681331	0.147284999478986	0.151433764554648
AKU26082.1	0.0597787982700676	0.0595825540744487	0.071528619680667	0.0680482123525045
AKU26083.1	0.27856146159201	0.360615580215737	0.313920080078225	0.308181052098482
AKU26084.1	0.222120979945895	0.313232673549534	0.472465215449614	0.302840775303291
AKU26085.1	0.320251250846686	0.381784646955354	0.539264162114438	0.590209397911065
AKU26086.1	0.176917194622665	0.196498829178043	0.214685180894807	0.161723418886765
AKU26087.1	0.0499107881928098	0.0280206741239458	0.0942089361122866	0.23830204387819
AKU26088.1	0.0203664280173823	0.0146570473119367	0.00684073769099856	0.0252468462932316
AKU26089.1	0.135416672734487	0.0999216888453766	0.123185830663692	0.101891289191682
AKU26090.1	0.463173264529668	0.532528481701772	0.681039802236206	0.376351881177733
AKU26091.1	0.745314016557821	0.68067099689455	0.753273830375235	0.533387602577777
AKU26092.1	1.14350853074069	0.763600170613622	1.05810958104783	1.13900733077158
AKU26093.1	0.68745516117992	0.612761371709274	0.672421256764581	0.513928993227002
AKU26094.1	0.0821449656630299	0.0504768533502717	0.0597104069297395	0.0784750508307824
AKU26095.1	0.54087070997277	0.580769624599677	0.390717640427154	0.542803652503468
AKU26096.1	0.0272470906255537	0.0322085965885026	0.0417182495834979	0.0264552329504012
AKU26097.1	0.976986800132942	0.968403694629966	1.07944839424776	0.964062926362849
AKU26098.1	0.0106119363852753	0.0112116391165379	0.00905253197556082	0.0126805463450798
AKU26099.1	0.0529533005934235	0.0741139152789042	0.0627012741894918	0.0482835477246611
AKU26100.1	0.0258195307155792	0.0289597804050426	0.0155520521494289	0.0121638772921312
AKU26101.1	0.203939491524602	0.278645873370104	0.307968373158795	0.269139607933248
AKU26102.1	0.202044821602878	0.215649740092442	0.243739147496627	0.185638579172331
AKU26104.1	0.0161791612200431	0.0265197936617359	0.0545598700782666	0.0111252562266395
AKU26106.1	0.720801269519716	0.463560576057572	0.598706110049932	0.257576646432414
AKU26107.1	0.195714846272139	0.290692929935812	0.253458621527454	0.271327203239532
AKU26109.1	0.0860813134703938	0.109897132713212	0.0926499642223063	0.10485473593489
AKU26111.1	0.0262491945813367	0.0358980239745336	0.0588792466089416	0.0278125081955704
AKU26113.1	0.117973165180737	0.154537197493396	0.147664003373235	0.211120206200839
AKU26114.1	0.0733312688007579	0.114191818932676	0.0699775455472918	0.13440462563181
AKU26116.1	0.193266647452959	0.173202922826044	0.14690330110395	0.156666027016423
AKU26117.1	0.0951001427989306	0.143425302131552	0.17646381968587	0.135381532782206
AKU26123.1	0.0786421504365039	0.120986571921898	0.018365830204053	0.0374419862341282
AKU26125.1	3.51269129303095	3.305610490966	2.35154725166948	3.74262133571472
AKU26126.1	0.0753724192067823	0.0802872727166057	0.088592939395622	0.0987994844967346
AKU26128.1	0.294306978633748	0.364787756588266	0.328998577139779	0.294982962456784
AKU26133.1	0.163982781611023	0.24052487904547	0.143591372121812	0.145799201500251
AKU26136.1	0.0561931959905771	0.0776486595904829	0.0568927235570073	0.0808850285242451
AKU26137.1	0.295009145820895	0.113465553978193	0.360047140911627	0.129678036111319
AKU26140.1	0.144992917281257	0.185949640533518	0.187708379166324	0.154062744093544
AKU26144.1	0.0126378159847535	0.0284114487352568	0.0292396050530219	0.0421067301316183
AKU26145.1	0.236067510559706	0.474341936541479	0.518644916692183	0.382851182446919
AKU26146.1	0.0845510173556157	0.12799919173482	0.0548426370196753	0.145639838572859
AKU26147.1	0.011892854898854	0.0144099489340854	0.0112496815873979	0.0137048011114337
AKU26149.1	0.0448038247457357	0.0156853436818024	0.0134200514005582	0.0573926792673083
AKU26150.1	0.181506925859343	0.143797343570731	0.132885858965742	0.144969625278764
AKU26151.1	0.286833565360969	0.309816686895628	0.355145290986809	0.487638931139889
AKU26152.1	0.0714850106664056	0.0797203904411572	0.0327309387023024	0.0830027798459504
AKU26153.1	0.070477661240503	0.125646949070679	0.117623610676811	0.12901165791388
AKU26160.1	0.00126834393410995	0.000354718287576555	0.000865857457012134	0.00040504741205776
AKU26161.1	0.0726702270111137	0.0686429705198388	0.0437557050669222	0.0854684484802719
AKU26162.1	0.350552925803794	0.346452052465659	0.487226172193961	0.322619481215496
AKU26164.1	0.0394160118502757	0.0416245493190287	0.0275140902369809	0.0120612381705607
AKU26165.1	0.0820823001912594	0.0330335702976695	0.0513171051998522	0.0539903085772541
AKU26167.1	0.00240307472174436	0.00445724561161693	0.00267659335036707	0.00233432515110872
AKU26168.1	0.330382311225353	0.558889793438078	0.383320559535665	0.38774648268062
AKU26170.1	0.0726702270111137	0.0686429705198388	0.0437557050669222	0.0854684484802719
AKU26174.1	6.88276327240268	5.81504692185126	2.77143974394693	5.67932450726121
AKU26177.1	0.0767649281999648	0.0541901750116424	0.0479749809960807	0.0729440105447472
AKU26180.1	0.0655586348571399	0.0800380100734326	0.114837607705121	0.149317515680596
AKU26182.1	0.672228893612278	0.621751805090824	0.578642068323779	0.822173104159606
AKU26183.1	0.926779003550311	1.26149240287292	1.18140144058415	1.26808004628888
AKU26186.1	0.0269560082168054	0.0338042358681828	0.0295507601747212	0.0262259042371874
AKU26187.1	0.0777558260215928	0.0679060760459125	0.0920132473043828	0.0733338629525187
AKU26188.1	0.145507087766972	0.223754233318024	0.17183191364319	0.225227420968201
AKU26189.1	0.206639108216407	0.258480499675332	0.0965120255818803	0.152551267111546
AKU26190.1	0.0249979253291491	0.0332668045918602	0.0380149382985794	0.0233821339180146
AKU26193.1	1.85029565775557	0.647490137506574	0.411354324407354	1.07781767028837
AKU26194.1	0.364312676635593	0.310227468882447	1.12175318192247	0.38719614098411
AKU26196.1	0.00284865251711176	0.0115559579461729	0.0189155000977184	0.0101032217340568
AKU26201.1	0.0517912842367029	0.0611932755715681	0.0540175111287346	0.0409823081083417
AKU26203.1	0.00774561593353867	0.0108430275717149	NaN	0.0145970099852825
AKU26207.1	0.0885287915919283	0.129475315369501	0.0860679053388822	0.0657337787963416
AKU26210.1	0.0726702270111137	0.0686429705198388	0.0437557050669222	0.0854684484802719
AKU26216.1	0.168533488873925	0.199177984277279	0.160396610063664	0.184107622584205
AKU26217.1	0.0343947719612077	0.0420706605731695	0.0463830276153654	0.0298968301331459
AKU26218.1	0.0653608237418942	0.0607873983445909	0.0799601762919693	0.0834694192603067
AKU26222.1	0.749319429927664	0.657429811297627	0.500951847757792	0.603733492294697
AKU26223.1	0.0528820031502756	0.0461949523738426	0.0818578019928816	0.0536813732676985
AKU26225.1	0.0598069838853667	0.0736969885724915	0.0933573899535562	0.0481699740928224
AKU26226.1	0.235164207568129	0.208634094459839	0.195911785717414	0.192597687764989
AKU26228.1	0.169983449661651	0.295007508510538	0.294695202168	0.213024204042232
AKU26229.1	6.3298643614718	6.36762598694384	4.59025716534341	4.49219125351718
AKU26230.1	0.494331405358261	0.39648590630538	0.354080762448864	0.358328591664028
AKU26231.1	0.810569020075011	0.719446502106918	0.574302126636033	0.729639530089018
AKU26232.1	0.115535745375552	0.239536234077802	0.274040131791449	0.184765643741401
AKU26233.1	2.88331897706996	2.25977697082109	1.40139588764515	1.76190339798261
AKU26234.1	0.135987698464933	0.0735514505125513	0.0955953820789678	0.0932083067409698
AKU26235.1	0.502417810801307	0.503467747330789	0.573360734398467	0.520138063991698
AKU26236.1	0.109347558237128	0.0949910086078959	0.116641063291199	0.109310468689765
AKU26237.1	0.0259632570380547	0.0298652777197718	0.0302652515531523	0.0491820060480737
AKU26241.1	0.330012167107515	0.380525912706076	0.308291076393828	0.30725713090612
AKU26243.1	0.116816349233547	0.122689129012911	0.125948613215941	0.129911809789701
AKU26244.1	0.0799424135462207	0.147668477060683	0.114760330623861	0.113399378455163
AKU26247.1	0.033111978426264	0.0444218026596114	0.0636792904744739	0.0493994088499697
AKU26250.1	0.0264039654550131	0.0212431245602107	0.0945596244546354	0.0182447809190776
AKU26251.1	0.33156770705861	0.670333701588669	0.528700792307648	0.351335412371934
AKU26254.1	0.00240307472174436	0.00445724561161693	0.00267659335036707	0.00233432515110872
AKU26255.1	0.116919918116196	0.121093435925702	0.0799184832888384	0.125956452488273
AKU26256.1	0.281533107764961	0.269763628064347	0.359627952088143	0.255167299933324
AKU26257.1	0.989040446850369	1.12799411529492	0.963267461430522	0.866469226810554
AKU26258.1	0.55462588005316	0.611419567615043	0.546866434410888	0.592747327836613
AKU26259.1	0.0740456030600277	0.0563784687158986	0.0612310982725666	0.0639822514875752
AKU26261.1	0.172597041237649	0.190242243481953	0.150786373969502	0.134990895655195
AKU26264.1	0.0405779445873975	0.035332164624705	0.0355116817398054	0.0596412890381839
AKU26266.1	0.214997477595946	0.15937971822178	0.360927126220443	0.110876937119557
AKU26267.1	0.24269799771441	0.234843981996993	0.218079137031218	0.216899931665501
AKU26268.1	0.16842194679388	0.165572294273407	0.148830454974753	0.144305201160181
AKU26276.1	0.54139172120023	0.779603279957559	0.735870567931095	0.518237399045821
AKU26278.1	0.166271017353591	0.213952053408901	0.223738282615044	0.181461923018555
AKU26280.1	1.12670299377921	0.938161294241216	1.23260137972031	1.97608358014651
AKU26281.1	0.336613449317912	0.289290385367453	0.184090551400031	0.205932248791723
AKU26288.1	0.00126834393410995	0.000354718287576555	0.000865857457012134	0.00040504741205776
AKU26290.1	0.134488062139647	0.179186657307278	0.221693100155485	0.229792206310967
AKU26291.1	0.147092621519192	0.168662774979451	0.106194450804752	0.135724427954489
AKU26292.1	0.0668041587896538	0.100644682784245	0.0827382306461339	0.09603114194889
AKU26295.1	0.000402139109685345	NaN	0.000343754196196834	0.000185126881098505
AKU26297.1	0.111888348052757	0.142528717583311	0.181231611482398	0.288816195299189
AKU26298.1	0.182119868038245	0.242804909742851	0.279638568561185	0.197474405836639
AKU26301.1	0.932201638329991	0.554920310524034	0.579868227217327	1.30005484442904
AKU26302.1	0.161587982910219	0.184904612714203	0.134079545978496	0.256895145576902
AKU26303.1	0.184585017902411	0.321049196576971	0.270345018113069	0.269519143452526
AKU26304.1	1.03038768397254	0.936886194515947	0.871063405172214	1.40550586670646
AKU26305.1	4.60764886543746	3.62088185421259	3.06841251739358	3.75294975468806
AKU26306.1	0.217712832950737	0.251427078706454	0.226639890243868	0.236321993836257
AKU26307.1	0.052581003626813	0.0147443349546261	0.0910293612068593	0.0298682610632209
AKU26308.1	0.0145523922580214	0.018067517547784	0.0331696131807104	0.0261793307515649
AKU26309.1	0.00774561593353867	0.0108430275717149	NaN	0.0145970099852825
AKU26311.1	0.171854809602952	0.159997221268367	0.222308144938421	0.181521198691947
AKU26312.1	0.0726702270111137	0.0686429705198388	0.0437557050669222	0.0854684484802719
AKU26314.1	0.00568924529486452	0.00516210180805279	0.00362095030503678	0.00581099843920059
AKU26316.1	0.0511454623712669	0.0961671582491018	0.23115650911262	0.0406447430740801
AKU26317.1	0.248150243622268	0.330530711509559	0.441117029466718	0.152563064835824
AKU26319.1	0.0194341625502516	0.028511225456439	0.0235662439953099	0.0187590184615448
AKU26320.1	0.0551178771363543	0.0683534303272028	0.0949132923476416	0.0663951597623146
AKU26321.1	0.0287910946854692	0.0430606917352009	0.0348776782898708	0.0224484636864219
AKU26323.1	0.253223785299478	0.216215348557036	0.188601194051094	0.252296210268193
AKU26324.1	0.00614040774481831	0.0364864757902786	0.0554065768900277	0.123937964327012
AKU26325.1	0.277805227510235	0.379799221424081	0.327683126568422	0.24983161753242
AKU26326.1	0.337228609585788	0.316111331757013	0.289119385549771	0.36763922380013
AKU26327.1	0.834338816781149	0.874428565446373	0.903827443808398	0.762553404579418
AKU26328.1	0.973707526992747	0.660565950044427	0.480300567271028	0.864947221177777
AKU26329.1	0.304831373728295	0.296141534516442	0.222683182366683	0.426168795135439
AKU26330.1	0.523433541136178	0.42712856698624	0.550952901144444	0.432052944789203
AKU26331.1	0.351509185636854	0.312316013354416	0.283659905854067	0.409234399192339
AKU26332.1	0.151637535363163	0.182574557210505	0.155659959701926	0.273551251066102
AKU26333.1	0.0765612418913725	0.0635758105131905	0.154071491421301	0.117880873055304
AKU26335.1	0.0782645376531522	0.0754854749874107	0.128897074995391	0.127093710970279
AKU26336.1	0.00492082718084287	0.0095988337185626	0.0169281402124374	0.0114681251239857
AKU26337.1	0.0910736594029268	0.0613758832758323	0.0167779487677526	0.0672571296414201
AKU26340.1	0.15593674374834	0.142817205247247	0.148887291886424	0.131059920741754
